mRNA	TSS_idx	CpGs_count	CpGoe	callCpGs_count	meth_meancallcov	meth_freq	meth_depth	meth_cov	LTR_boundary
ctg589_pilon:27958..35121	9	9	0.34761	9	47.44444444	0.1125177222	0.202532	0.555556	start
ctg589_pilon:27958..35121	10	5	0.219547	5	47.4	0.20098018	0.20098	1	start
ctg589_pilon:27958..35121	27	5	0.219547	5	47.4	0.20098018	0.20098	1	end
ctg589_pilon:27958..35121	11	4	0.142725	4	45.5	0.23758885	0.237589	1	start
ctg589_pilon:27958..35121	26	4	0.142725	4	45.5	0.23758885	0.237589	1	end
ctg589_pilon:27958..35121	12	7	0.288224	7	46.85714286	0.3192510571	0.319251	1	start
ctg589_pilon:27958..35121	25	7	0.288224	7	46.85714286	0.3192510571	0.319251	1	end
ctg589_pilon:27958..35121	13	8	0.452711	8	46	0.301219675	0.30122	1	start
ctg589_pilon:27958..35121	24	8	0.452711	8	46	0.301219675	0.30122	1	end
ctg589_pilon:27958..35121	14	7	0.388544	7	44.71428571	0.2571250571	0.257125	1	start
ctg589_pilon:27958..35121	23	7	0.388544	7	44.71428571	0.2571250571	0.257125	1	end
ctg589_pilon:27958..35121	15	9	0.439036	9	42	0.2235215556	0.223522	1	start
ctg589_pilon:27958..35121	22	9	0.439036	9	42	0.2235215556	0.223522	1	end
ctg589_pilon:27958..35121	16	17	0.852214	16	40.5	0.1612445688	0.18428	0.875	start
ctg589_pilon:27958..35121	21	17	0.852214	16	40.5	0.1612445688	0.18428	0.875	end
ctg589_pilon:27958..35121	17	19	0.760396	18	40.94444444	0.0819487	0.0983384	0.833333	start
ctg589_pilon:27958..35121	20	19	0.760396	18	40.94444444	0.0819487	0.0983384	0.833333	end
ctg589_pilon:27958..35121	18	38	0.971151	36	34.75	0.04174011944	0.0883908	0.472222	start
ctg589_pilon:27958..35121	19	38	0.971151	36	34.75	0.04174011944	0.0883908	0.472222	end
ctg589_pilon:27958..35121	18	57	1.18968	51	36.45098039	0.02693836667	0.0763254	0.352941	end
ctg589_pilon:27958..35121	19	57	1.18968	51	36.45098039	0.02693836667	0.0763254	0.352941	start
ctg589_pilon:27958..35121	17	76	1.35734	68	38.94117647	0.01934151471	0.0692223	0.279412	end
ctg589_pilon:27958..35121	20	76	1.35734	68	38.94117647	0.01934151471	0.0692223	0.279412	start
ctg589_pilon:27958..35121	16	84	1.3043	77	40.80519481	0.01091359351	0.0494322	0.220779	end
ctg589_pilon:27958..35121	21	84	1.3043	77	40.80519481	0.01091359351	0.0494322	0.220779	start
ctg589_pilon:27958..35121	15	89	1.29291	82	40.96341463	0.01359080244	0.058655	0.231707	end
ctg589_pilon:27958..35121	22	89	1.29291	82	40.96341463	0.01359080244	0.058655	0.231707	start
ctg589_pilon:27958..35121	14	80	1.22879	74	44.78378378	0.01680095135	0.0540552	0.310811	end
ctg589_pilon:27958..35121	23	80	1.22879	74	44.78378378	0.01680095135	0.0540552	0.310811	start
ctg589_pilon:27958..35121	13	69	1.08259	67	45.10447761	0.01916682239	0.0558338	0.343284	end
ctg589_pilon:27958..35121	24	69	1.08259	67	45.10447761	0.01916682239	0.0558338	0.343284	start
ctg589_pilon:27958..35121	12	56	0.938397	56	44.57142857	0.02747954643	0.0615542	0.446429	end
ctg589_pilon:27958..35121	25	56	0.938397	56	44.57142857	0.02747954643	0.0615542	0.446429	start
ctg589_pilon:27958..35121	11	51	0.901659	51	43.8627451	0.03774171373	0.0663734	0.568627	end
ctg589_pilon:27958..35121	26	51	0.901659	51	43.8627451	0.03774171373	0.0663734	0.568627	start
ctg589_pilon:27958..35121	10	53	0.90689	53	46.1509434	0.03223298113	0.0589086	0.54717	end
ctg589_pilon:27958..35121	27	53	0.90689	53	46.1509434	0.03223298113	0.0589086	0.54717	start
ctg589_pilon:27958..35121	28	56	0.934019	54	45.2037037	0.03373279259	0.0650561	0.518519	start
ctg589_pilon:27958..35121	9	56	0.934019	54	45.2037037	0.03373279259	0.0650561	0.518519	end
ctg589_pilon:27958..35121	29	65	1.08877	62	45.41935484	0.03304718548	0.0706526	0.467742	start
ctg589_pilon:27958..35121	8	65	1.08877	62	45.41935484	0.03304718548	0.0706526	0.467742	end
ctg589_pilon:27958..35121	30	71	1.13743	68	47.82352941	0.02498070735	0.0653342	0.382353	start
ctg589_pilon:27958..35121	7	71	1.13743	68	47.82352941	0.02498070735	0.0653342	0.382353	end
ctg589_pilon:27958..35121	31	73	1.16403	70	47.95714286	0.02646054857	0.0712399	0.371429	start
ctg589_pilon:27958..35121	6	73	1.16403	70	47.95714286	0.02646054857	0.0712399	0.371429	end
ctg589_pilon:27958..35121	32	69	1.20966	65	47.21538462	0.02465107077	0.0728327	0.338462	start
ctg589_pilon:27958..35121	5	69	1.20966	65	47.21538462	0.02465107077	0.0728327	0.338462	end
ctg589_pilon:27958..35121	33	55	1.22747	53	48.39622642	0.02184348113	0.0723565	0.301887	start
ctg589_pilon:27958..35121	4	55	1.22747	53	48.39622642	0.02184348113	0.0723565	0.301887	end
ctg589_pilon:27958..35121	34	37	1.1265	36	51.13888889	0.02239193611	0.0620084	0.361111	start
ctg589_pilon:27958..35121	3	37	1.1265	36	51.13888889	0.02239193611	0.0620084	0.361111	end
ctg589_pilon:27958..35121	2	22	1.13512	21	48.52380952	0.03482110952	0.0731243	0.47619	end
ctg589_pilon:27958..35121	35	22	1.13512	21	48.52380952	0.03482110952	0.0731243	0.47619	start
ctg589_pilon:27958..35121	1	9	1.28576	8	51.125	0.012297175	0.0327925	0.375	end
ctg589_pilon:27958..35121	36	9	1.28576	8	51.125	0.012297175	0.0327925	0.375	start
ctg589_pilon:27958..35121	-1	28	0.870436	27	49.7037037	0.0341985	0.0543153	0.62963	end
ctg589_pilon:27958..35121	-2	22	0.715047	20	51.25	0.04511136	0.0563892	0.8	end
ctg589_pilon:27958..35121	-3	24	0.762813	23	53.34782609	0.04899530435	0.0626051	0.782609	end
ctg589_pilon:27958..35121	-4	26	0.769545	25	53.64	0.040194852	0.052888	0.76	end
ctg589_pilon:27958..35121	-5	28	0.762377	26	56.03846154	0.03383005769	0.0488656	0.692308	end
ctg589_pilon:27958..35121	-6	43	1.02211	41	58.6097561	0.02631077073	0.0513686	0.512195	end
ctg589_pilon:27958..35121	-7	49	1.04613	48	60.89583333	0.0249672375	0.042801	0.583333	end
ctg589_pilon:27958..35121	-8	48	1.03483	47	60.34042553	0.0298414	0.0483636	0.617021	end
ctg589_pilon:27958..35121	-9	61	1.26704	56	58.78571429	0.02499985536	0.0518516	0.482143	end
ctg589_pilon:27958..35121	-10	56	1.1628	51	57.88235294	0.0281599	0.0574462	0.490196	end
ctg589_pilon:27958..35121	-11	48	1.0468	43	53.93023256	0.03214893256	0.0576002	0.55814	end
ctg589_pilon:27958..35121	-12	44	1.04261	39	48.79487179	0.04491496667	0.0875842	0.512821	end
ctg589_pilon:27958..35121	-13	47	1.06726	42	50.14285714	0.03483400714	0.0731514	0.47619	end
ctg589_pilon:27958..35121	-14	30	0.760235	31	48.25806452	0.05580512903	0.0786345	0.709677	end
ctg589_pilon:27958..35121	-15	35	0.908067	35	50.25714286	0.05070606857	0.0771614	0.657143	end
ctg589_pilon:27958..35121	-16	35	0.981236	35	52.02857143	0.05729959714	0.0802194	0.714286	end
ctg589_pilon:27958..35121	-17	33	0.944638	33	54.03030303	0.04501512424	0.0707381	0.636364	end
ctg589_pilon:27958..35121	-18	31	1.00757	31	50.80645161	0.05020988065	0.0819214	0.612903	end
ctg589_pilon:27958..35121	-19	32	1.23695	32	48.65625	0.03261269063	0.0745433	0.4375	end
ctg589_pilon:27958..35121	-20	30	1.28306	30	47.63333333	0.02675000667	0.066875	0.4	end
ctg589_pilon:27958..35121	-21	28	1.10182	28	47.42857143	0.01581411786	0.0491995	0.321429	end
ctg589_pilon:27958..35121	-22	33	1.16244	32	50.28125	0.02173588125	0.0695548	0.3125	end
ctg589_pilon:27958..35121	-23	37	1.13551	36	50.33333333	0.02353816667	0.0706145	0.333333	end
ctg589_pilon:27958..35121	-24	45	1.0901	43	58.69767442	0.01970637209	0.0706145	0.27907	end
ctg589_pilon:27958..35121	-25	49	1.09173	47	61.17021277	0.02729929362	0.0916476	0.297872	end
ctg589_pilon:27958..35121	-26	53	1.09634	51	62.76470588	0.02565433725	0.0872247	0.294118	end
ctg589_pilon:27958..35121	-27	57	1.1617	56	60.55357143	0.0240460375	0.0708725	0.339286	end
ctg589_pilon:27958..35121	-28	53	1.09587	52	61.63461538	0.02421915192	0.0699664	0.346154	end
ctg589_pilon:27958..35121	-29	53	1.05903	53	57.75471698	0.02876597736	0.0635249	0.45283	end
ctg589_pilon:27958..35121	-30	48	0.983543	48	56	0.02478916667	0.0475952	0.520833	end
ctg589_pilon:27958..35121	-31	45	1.03666	45	53.93333333	0.02873918444	0.0497409	0.577778	end
ctg589_pilon:27958..35121	-32	40	1.0011	38	53.21052632	0.02741971579	0.0453021	0.605263	end
ctg589_pilon:27958..35121	-33	39	1.11808	37	54.02702703	0.02277614595	0.0366399	0.621622	end
ctg589_pilon:27958..35121	-34	31	1.06647	29	54.44827586	0.03349374138	0.0422312	0.793103	end
ctg589_pilon:27958..35121	-35	30	1.17677	28	53.5	0.03164439286	0.0402747	0.785714	end
ctg589_pilon:27958..35121	-36	27	1.26259	25	52.52	0.036207024	0.0431036	0.84	end
ctg589_pilon:27958..35121	-37	22	1.35604	22	54.27272727	0.04389484091	0.0482843	0.909091	end
ctg589_pilon:27958..35121	-38	32	1.42289	30	57.5	0.03270756333	0.0577192	0.566667	end
ctg589_pilon:27958..35121	-39	37	1.43	32	55.0625	0.02603256875	0.0490025	0.53125	end
ctg589_pilon:27958..35121	-40	41	1.26921	35	54.22857143	0.02832149143	0.0550696	0.514286	end
ctg589_pilon:27958..35121	-41	49	1.14641	43	55.34883721	0.02825376977	0.0528223	0.534884	end
ctg589_pilon:27958..35121	-42	56	1.02851	50	56.22	0.026140258	0.0502697	0.52	end
ctg589_pilon:27958..35121	-43	50	0.963706	49	55.46938776	0.03413149796	0.0557481	0.612245	end
ctg589_pilon:27958..35121	-44	53	1.03899	52	57.90384615	0.03355537308	0.0623171	0.538462	end
ctg589_pilon:27958..35121	-45	56	1.12431	56	60.78571429	0.02997010893	0.064551	0.464286	end
ctg589_pilon:27958..35121	-46	46	1.20212	46	61.30434783	0.0348329087	0.0801157	0.434783	end
ctg589_pilon:27958..35121	-47	36	1.30972	36	61.83333333	0.03760933056	0.0967097	0.388889	end
ctg589_pilon:27958..35121	-48	25	1.39276	26	64.15384615	0.03289124615	0.0950192	0.346154	end
ctg589_pilon:27958..35121	-49	13	1.31112	13	65.15384615	0.04131685385	0.107424	0.384615	end
ctg589_pilon:27958..35121	-50	2	0.961747	2	55	0.1732143	0.173214	1	end
ctg58_pilon:701238..704133	-50	71	1.14374	66	48.25757576	0.02212205152	0.0663662	0.333333	start
ctg58_pilon:701238..704133	-49	73	1.15097	67	49.10447761	0.02070341343	0.0693564	0.298507	start
ctg58_pilon:701238..704133	-48	61	0.951937	55	48.78181818	0.01559319818	0.0504486	0.309091	start
ctg58_pilon:701238..704133	-47	49	0.868924	43	50.39534884	0.01259659535	0.0416657	0.302326	start
ctg58_pilon:701238..704133	-46	38	0.815707	35	48	0.01239343714	0.043377	0.285714	start
ctg58_pilon:701238..704133	-45	43	0.988268	42	57.76190476	0.009316740476	0.0489129	0.190476	start
ctg58_pilon:701238..704133	-44	57	1.00311	56	61.14285714	0.0071279125	0.0332636	0.214286	start
ctg58_pilon:701238..704133	-43	66	1.06972	64	62.125	0.00818543125	0.0291038	0.28125	start
ctg58_pilon:701238..704133	-42	65	0.953977	63	62.03174603	0.00831535873	0.0291038	0.285714	start
ctg58_pilon:701238..704133	-41	53	0.886789	51	64.1372549	0.007519935294	0.0239698	0.313725	start
ctg58_pilon:701238..704133	-40	34	0.737817	32	64.15625	0.009749903125	0.0239998	0.40625	start
ctg58_pilon:701238..704133	-39	13	0.380064	14	59.5	0.02491728571	0.0290702	0.857143	start
ctg58_pilon:701238..704133	-38	6	0.201883	6	60.83333333	0.02692998333	0.02693	1	start
ctg58_pilon:701238..704133	-37	18	0.422958	18	57.16666667	0.0270139	0.0405208	0.666667	start
ctg58_pilon:701238..704133	-36	25	0.592449	25	55.36	0.036958936	0.0543514	0.68	start
ctg58_pilon:701238..704133	-35	31	0.731243	31	56.77419355	0.04030667742	0.0595003	0.677419	start
ctg58_pilon:701238..704133	-34	34	0.753699	34	56.88235294	0.05461566471	0.0807362	0.676471	start
ctg58_pilon:701238..704133	-33	39	0.986706	39	55.33333333	0.05800330513	0.0837826	0.692308	start
ctg58_pilon:701238..704133	-32	38	1.0787	37	54.35135135	0.06225681081	0.0885962	0.702703	start
ctg58_pilon:701238..704133	-31	44	1.13235	41	57.6097561	0.0511111439	0.0805983	0.634146	start
ctg58_pilon:701238..704133	-30	43	1.21952	40	56.625	0.0514368675	0.0791336	0.65	start
ctg58_pilon:701238..704133	-29	41	1.21657	38	57.84210526	0.04189246842	0.0636766	0.657895	start
ctg58_pilon:701238..704133	-28	43	1.158	40	59.2	0.0330068325	0.0628702	0.525	start
ctg58_pilon:701238..704133	-27	45	1.10205	40	59.175	0.03049323	0.0641963	0.475	start
ctg58_pilon:701238..704133	-26	42	0.974481	39	57.92307692	0.02642993333	0.0687178	0.384615	start
ctg58_pilon:701238..704133	-25	54	1.00919	49	56.63265306	0.01970486122	0.068967	0.285714	start
ctg58_pilon:701238..704133	-24	52	0.896336	47	55.12765957	0.02126894043	0.0833033	0.255319	start
ctg58_pilon:701238..704133	-23	56	0.859097	51	56.78431373	0.0199205902	0.0846625	0.235294	start
ctg58_pilon:701238..704133	-22	50	0.899033	47	56.23404255	0.02470916809	0.0829522	0.297872	start
ctg58_pilon:701238..704133	-21	53	1.0253	50	56.78	0.029013594	0.06594	0.44	start
ctg58_pilon:701238..704133	-20	47	0.953334	45	54.35555556	0.03410613556	0.0667294	0.511111	start
ctg58_pilon:701238..704133	-19	48	0.954698	45	54.62222222	0.03582421111	0.0732768	0.488889	start
ctg58_pilon:701238..704133	-18	39	0.935964	36	49.97222222	0.04300597778	0.0673137	0.638889	start
ctg58_pilon:701238..704133	-17	35	0.740636	33	51.75757576	0.04377348182	0.0687869	0.636364	start
ctg58_pilon:701238..704133	-16	28	0.648572	26	46.11538462	0.07261498077	0.104888	0.692308	start
ctg58_pilon:701238..704133	-15	27	0.689465	25	52.48	0.069227	0.101804	0.68	start
ctg58_pilon:701238..704133	-14	35	0.889621	33	51.84848485	0.04448188485	0.0863472	0.515152	start
ctg58_pilon:701238..704133	-13	38	0.884441	36	51.80555556	0.04402856944	0.0880571	0.5	start
ctg58_pilon:701238..704133	-12	47	1.15311	43	50.27906977	0.04146673721	0.0810486	0.511628	start
ctg58_pilon:701238..704133	-11	53	1.13071	48	53.08333333	0.02269742292	0.0544738	0.416667	start
ctg58_pilon:701238..704133	-10	53	1.04654	48	53.1875	0.02392690208	0.0522041	0.458333	start
ctg58_pilon:701238..704133	-9	47	0.978312	43	54.3255814	0.02806180465	0.0524634	0.534884	start
ctg58_pilon:701238..704133	-8	48	1.01624	44	55.20454545	0.02612787273	0.0459851	0.568182	start
ctg58_pilon:701238..704133	-7	41	0.835322	39	55.25641026	0.01725555897	0.0354193	0.487179	start
ctg58_pilon:701238..704133	-6	30	0.677084	29	53.89655172	0.02044587931	0.0395287	0.517241	start
ctg58_pilon:701238..704133	-5	27	0.645391	27	55.81481481	0.02094854815	0.0404008	0.518519	start
ctg58_pilon:701238..704133	-4	21	0.667501	21	56.42857143	0.01811225238	0.0345779	0.52381	start
ctg58_pilon:701238..704133	-3	13	0.60202	13	56.76923077	0.01609775385	0.0418542	0.384615	start
ctg58_pilon:701238..704133	-2	8	0.507197	8	67.875	0.022587425	0.0451749	0.5	start
ctg58_pilon:701238..704133	-1	7	0.950699	7	66.28571429	0.0258142	0.0451749	0.571429	start
ctg58_pilon:701238..704133	15	66	1.24446	63	64.80952381	0.02030606349	0.0639641	0.31746	end
ctg58_pilon:701238..704133	1	66	1.24446	63	64.80952381	0.02030606349	0.0639641	0.31746	start
ctg58_pilon:701238..704133	14	69	1.27262	66	62.46969697	0.02637002273	0.0696169	0.378788	end
ctg58_pilon:701238..704133	2	69	1.27262	66	62.46969697	0.02637002273	0.0696169	0.378788	start
ctg58_pilon:701238..704133	13	58	1.00795	56	63.19642857	0.03110361607	0.0645112	0.482143	end
ctg58_pilon:701238..704133	3	58	1.00795	56	63.19642857	0.03110361607	0.0645112	0.482143	start
ctg58_pilon:701238..704133	12	46	0.942485	44	62.04545455	0.08700765909	0.147244	0.590909	end
ctg58_pilon:701238..704133	4	46	0.942485	44	62.04545455	0.08700765909	0.147244	0.590909	start
ctg58_pilon:701238..704133	11	36	0.762958	34	64	0.1242829735	0.222401	0.558824	end
ctg58_pilon:701238..704133	5	36	0.762958	34	64	0.1242829735	0.222401	0.558824	start
ctg58_pilon:701238..704133	10	21	0.553491	21	59	0.2267981952	0.238138	0.952381	end
ctg58_pilon:701238..704133	6	21	0.553491	21	59	0.2267981952	0.238138	0.952381	start
ctg58_pilon:701238..704133	7	13	0.347737	13	63.15384615	0.3909713538	0.390971	1	start
ctg58_pilon:701238..704133	9	13	0.347737	13	63.15384615	0.3909713538	0.390971	1	end
ctg58_pilon:701238..704133	8	8	0.253498	8	61.375	0.636327125	0.636327	1	start
ctg58_pilon:701238..704133	8	8	0.253498	8	61.375	0.636327125	0.636327	1	end
ctg58_pilon:701238..704133	7	5	0.160376	5	59.4	0.5798658	0.579866	1	end
ctg58_pilon:701238..704133	9	5	0.160376	5	59.4	0.5798658	0.579866	1	start
ctg58_pilon:701238..704133	10	5	0.186032	5	53.8	0.5424792	0.542479	1	start
ctg58_pilon:701238..704133	6	5	0.186032	5	53.8	0.5424792	0.542479	1	end
ctg58_pilon:701238..704133	11	5	0.189807	5	55	0.4983844	0.498384	1	start
ctg58_pilon:701238..704133	5	5	0.189807	5	55	0.4983844	0.498384	1	end
ctg58_pilon:701238..704133	12	4	0.207812	4	54.25	0.403153	0.403153	1	start
ctg58_pilon:701238..704133	4	4	0.207812	4	54.25	0.403153	0.403153	1	end
ctg58_pilon:701238..704133	13	3	0.223255	3	50	0.4678856667	0.467886	1	start
ctg58_pilon:701238..704133	3	3	0.223255	3	50	0.4678856667	0.467886	1	end
ctg58_pilon:701238..704133	14	3	0.347648	3	50	0.4678856667	0.467886	1	start
ctg58_pilon:701238..704133	2	3	0.347648	3	50	0.4678856667	0.467886	1	end
ctg58_pilon:701238..704133	15	2	0.583387	2	60.5	0.3742425	0.374242	1	start
ctg58_pilon:701238..704133	1	2	0.583387	2	60.5	0.3742425	0.374242	1	end
ctg58_pilon:701238..704133	-1	17	0.474038	17	48.58823529	0.5638084118	0.563808	1	end
ctg58_pilon:701238..704133	-2	12	0.379167	12	45.5	0.5287333333	0.528733	1	end
ctg58_pilon:701238..704133	-3	8	0.271191	8	41.5	0.517563125	0.517563	1	end
ctg58_pilon:701238..704133	-4	6	0.236923	6	50.33333333	0.589881	0.589881	1	end
ctg58_pilon:701238..704133	-5	16	0.570432	16	52.75	0.754565	0.754565	1	end
ctg58_pilon:701238..704133	-6	16	0.6003	16	54.375	0.757538875	0.757539	1	end
ctg58_pilon:701238..704133	-7	20	0.741812	20	55.05	0.7626406	0.762641	1	end
ctg58_pilon:701238..704133	-8	35	0.904503	34	51.55882353	0.7862236471	0.786224	1	end
ctg58_pilon:701238..704133	-9	42	0.838476	40	50.35	0.816110025	0.81611	1	end
ctg58_pilon:701238..704133	-10	35	0.835122	33	49.21212121	0.7919024545	0.791902	1	end
ctg58_pilon:701238..704133	-11	33	0.610637	31	48.35483871	0.7904357742	0.790436	1	end
ctg58_pilon:701238..704133	-12	29	0.460055	27	46.96296296	0.7915303333	0.79153	1	end
ctg58_pilon:701238..704133	-13	14	0.302476	13	47.38461538	0.7609636154	0.760964	1	end
ctg58_pilon:701238..704133	-14	7	0.256104	7	50.57142857	0.5784337143	0.578434	1	end
ctg58_pilon:701238..704133	-15	5	0.171722	5	58	0.4499066	0.449907	1	end
ctg58_pilon:701238..704133	-16	8	0.203844	8	58	0.556625375	0.556625	1	end
ctg58_pilon:701238..704133	-17	11	0.282334	11	57.90909091	0.5635445455	0.563545	1	end
ctg58_pilon:701238..704133	-18	14	0.373548	14	59.07142857	0.5548852143	0.554885	1	end
ctg58_pilon:701238..704133	-19	13	0.411349	13	59.76923077	0.579816	0.579816	1	end
ctg58_pilon:701238..704133	-20	12	0.382865	12	57.91666667	0.5798990833	0.579899	1	end
ctg58_pilon:701238..704133	-21	9	0.276418	9	60.77777778	0.517099	0.517099	1	end
ctg58_pilon:701238..704133	-22	7	0.228033	7	61.14285714	0.4577428571	0.457743	1	end
ctg58_pilon:701238..704133	-23	6	0.217688	6	64.33333333	0.3757841667	0.375784	1	end
ctg58_pilon:701238..704133	-24	5	0.183791	5	65.4	0.2814494	0.281449	1	end
ctg58_pilon:701238..704133	-25	4	0.15702	4	68.75	0.2941195	0.294119	1	end
ctg58_pilon:701238..704133	-26	8	0.363637	8	64.75	0.569384125	0.569384	1	end
ctg58_pilon:701238..704133	-27	13	0.47308	13	64.69230769	0.6473344615	0.647334	1	end
ctg58_pilon:701238..704133	-28	11	0.395042	11	63	0.7086763636	0.708676	1	end
ctg58_pilon:701238..704133	-29	11	0.402302	11	63	0.7086763636	0.708676	1	end
ctg58_pilon:701238..704133	-30	18	0.50441	18	61.5	0.7188035556	0.718804	1	end
ctg58_pilon:701238..704133	-31	24	0.605627	24	55.58333333	0.7561847917	0.756185	1	end
ctg58_pilon:701238..704133	-32	24	0.660345	23	55.95652174	0.7525183043	0.752518	1	end
ctg58_pilon:701238..704133	-33	24	0.660001	23	55.95652174	0.7525183043	0.752518	1	end
ctg58_pilon:701238..704133	-34	28	0.715914	27	56.62962963	0.7484123333	0.748412	1	end
ctg58_pilon:701238..704133	-35	26	0.790632	25	53.48	0.7497228	0.749723	1	end
ctg58_pilon:701238..704133	-36	17	0.582974	16	57.8125	0.680627125	0.680627	1	end
ctg58_pilon:701238..704133	-37	15	0.461745	15	55.33333333	0.63109586	0.631096	1	end
ctg58_pilon:701238..704133	-38	16	0.444618	16	56.875	0.6244648688	0.624465	1	end
ctg58_pilon:701238..704133	-39	20	0.524634	20	54.75	0.662132345	0.662132	1	end
ctg58_pilon:701238..704133	-40	20	0.532164	20	57.45	0.608163345	0.608163	1	end
ctg58_pilon:701238..704133	-41	21	0.591941	21	57.42857143	0.6219169952	0.621917	1	end
ctg58_pilon:701238..704133	-42	17	0.661369	17	57.11764706	0.6569291765	0.656929	1	end
ctg58_pilon:701238..704133	-43	16	0.736843	16	55.6875	0.66517475	0.665175	1	end
ctg58_pilon:701238..704133	-44	10	0.531995	10	61.2	0.5917471	0.591747	1	end
ctg58_pilon:701238..704133	-45	21	0.892612	21	55.42857143	0.8342849048	0.834285	1	end
ctg58_pilon:701238..704133	-46	27	0.934738	26	55.65384615	0.8327523077	0.832752	1	end
ctg58_pilon:701238..704133	-47	27	0.910229	26	55.65384615	0.8327523077	0.832752	1	end
ctg58_pilon:701238..704133	-48	27	0.918547	26	55.65384615	0.8327523077	0.832752	1	end
ctg58_pilon:701238..704133	-49	25	0.973307	24	54.125	0.8427693333	0.842769	1	end
ctg58_pilon:701238..704133	-50	8	0.863609	9	58.77777778	0.7574971111	0.757497	1	end
ctg59_pilon:425160..431736	-50	4	0.124969	4	38.75	0.572819	0.572819	1	start
ctg59_pilon:425160..431736	-49	4	0.136553	4	46.75	0.68393	0.68393	1	start
ctg59_pilon:425160..431736	-48	5	0.194838	5	45	0.8203212	0.820321	1	start
ctg59_pilon:425160..431736	-47	9	0.3503	10	47.8	0.8195885	0.819589	1	start
ctg59_pilon:425160..431736	-46	17	0.579994	16	47.625	0.8328878125	0.832888	1	start
ctg59_pilon:425160..431736	-45	25	0.778045	24	49.16666667	0.8714137083	0.871414	1	start
ctg59_pilon:425160..431736	-44	30	0.872763	29	48	0.8666094138	0.866609	1	start
ctg59_pilon:425160..431736	-43	37	0.912242	36	48.27777778	0.8512430556	0.851243	1	start
ctg59_pilon:425160..431736	-42	37	0.959956	36	49.22222222	0.8519525833	0.851953	1	start
ctg59_pilon:425160..431736	-41	33	0.907077	33	49.36363636	0.8300384545	0.830038	1	start
ctg59_pilon:425160..431736	-40	26	0.713785	26	49.69230769	0.7792555385	0.779256	1	start
ctg59_pilon:425160..431736	-39	21	0.615658	21	50.76190476	0.7511169524	0.751117	1	start
ctg59_pilon:425160..431736	-38	14	0.438747	14	54.42857143	0.6876088571	0.687609	1	start
ctg59_pilon:425160..431736	-37	13	0.371546	13	53.38461538	0.602931	0.602931	1	start
ctg59_pilon:425160..431736	-36	12	0.332007	12	58.5	0.6288039167	0.628804	1	start
ctg59_pilon:425160..431736	-35	12	0.363527	12	59.83333333	0.6765543333	0.676554	1	start
ctg59_pilon:425160..431736	-34	14	0.384525	14	60.85714286	0.6989325714	0.698933	1	start
ctg59_pilon:425160..431736	-33	13	0.344169	13	58.53846154	0.725284	0.725284	1	start
ctg59_pilon:425160..431736	-32	9	0.267052	9	60.22222222	0.7885878889	0.788588	1	start
ctg59_pilon:425160..431736	-31	9	0.273838	9	58.66666667	0.7513016667	0.751302	1	start
ctg59_pilon:425160..431736	-30	9	0.255502	9	57.55555556	0.738515	0.738515	1	start
ctg59_pilon:425160..431736	-29	10	0.281718	10	55.5	0.7095735	0.709573	1	start
ctg59_pilon:425160..431736	-28	11	0.322487	11	56.45454545	0.7054204545	0.70542	1	start
ctg59_pilon:425160..431736	-27	12	0.338347	12	56.66666667	0.7158444167	0.715844	1	start
ctg59_pilon:425160..431736	-26	9	0.256258	9	55.33333333	0.7216143333	0.721614	1	start
ctg59_pilon:425160..431736	-25	14	0.42309	14	57.07142857	0.7303268571	0.730327	1	start
ctg59_pilon:425160..431736	-24	14	0.441999	14	55.42857143	0.7861714286	0.786171	1	start
ctg59_pilon:425160..431736	-23	16	0.499315	15	54.93333333	0.7988176667	0.798818	1	start
ctg59_pilon:425160..431736	-22	16	0.53137	15	54.73333333	0.7624980667	0.762498	1	start
ctg59_pilon:425160..431736	-21	16	0.537522	15	54.73333333	0.7624980667	0.762498	1	start
ctg59_pilon:425160..431736	-20	13	0.46085	12	53	0.7595964167	0.759596	1	start
ctg59_pilon:425160..431736	-19	12	0.436975	11	55.81818182	0.6973863636	0.697386	1	start
ctg59_pilon:425160..431736	-18	13	0.464286	13	55.07692308	0.7224693077	0.722469	1	start
ctg59_pilon:425160..431736	-17	15	0.448839	15	55.93333333	0.7531414	0.753141	1	start
ctg59_pilon:425160..431736	-16	17	0.47644	17	55.88235294	0.7411166471	0.741117	1	start
ctg59_pilon:425160..431736	-15	15	0.401085	15	53.06666667	0.7281760667	0.728176	1	start
ctg59_pilon:425160..431736	-14	13	0.358881	13	52.15384615	0.7309656154	0.730966	1	start
ctg59_pilon:425160..431736	-13	8	0.208803	8	52	0.68350425	0.683504	1	start
ctg59_pilon:425160..431736	-12	5	0.148046	5	47.4	0.65546	0.65546	1	start
ctg59_pilon:425160..431736	-11	3	0.0948067	3	42	0.6584793333	0.658479	1	start
ctg59_pilon:425160..431736	-10	2	0.0639025	2	60.5	0.826769	0.826769	1	start
ctg59_pilon:425160..431736	-9	2	0.0655857	2	67.5	0.84357	0.84357	1	start
ctg59_pilon:425160..431736	-8	2	0.0786456	2	67.5	0.84357	0.84357	1	start
ctg59_pilon:425160..431736	-7	7	0.26	7	53.57142857	0.8573818571	0.857382	1	start
ctg59_pilon:425160..431736	-6	10	0.374178	10	56.1	0.7492045	0.749205	1	start
