group	r.squared	i
"Contrasting methylation\nacross families"	0.114192252	749
"Conserved methylation\namongst tubeworms"	0.74827637	749
"Conserved methylation\nacross families"	0.761997823	749
"Contrasting methylation\namongst tubeworms"	0.034069064	749
"Contrasting methylation\nacross families"	0.106519973	750
"Conserved methylation\nacross families"	0.753353887	750
"Conserved methylation\namongst tubeworms"	0.760803528	750
"Contrasting methylation\namongst tubeworms"	0.037033508	750
"Contrasting methylation\nacross families"	0.122320458	751
"Conserved methylation\namongst tubeworms"	0.729825416	751
"Conserved methylation\nacross families"	0.743627979	751
"Contrasting methylation\namongst tubeworms"	0.039775131	751
"Contrasting methylation\nacross families"	0.120326427	752
"Conserved methylation\namongst tubeworms"	0.737352006	752
"Conserved methylation\nacross families"	0.779210036	752
"Contrasting methylation\namongst tubeworms"	0.04536075	752
"Contrasting methylation\nacross families"	0.119438541	753
"Conserved methylation\namongst tubeworms"	0.733446605	753
"Conserved methylation\nacross families"	0.766644225	753
"Contrasting methylation\namongst tubeworms"	0.042533225	753
"Contrasting methylation\nacross families"	0.118797792	754
"Conserved methylation\namongst tubeworms"	0.732616009	754
"Conserved methylation\nacross families"	0.761658292	754
"Contrasting methylation\namongst tubeworms"	0.04776421	754
"Contrasting methylation\nacross families"	0.138585652	755
"Conserved methylation\namongst tubeworms"	0.731946275	755
"Conserved methylation\nacross families"	0.741094066	755
"Contrasting methylation\namongst tubeworms"	0.031015064	755
"Contrasting methylation\nacross families"	0.134507288	756
"Conserved methylation\namongst tubeworms"	0.722227961	756
"Conserved methylation\nacross families"	0.763349652	756
"Contrasting methylation\namongst tubeworms"	0.038476677	756
"Contrasting methylation\nacross families"	0.126749335	757
"Conserved methylation\namongst tubeworms"	0.736179084	757
"Conserved methylation\nacross families"	0.75256665	757
"Contrasting methylation\namongst tubeworms"	0.02977318	757
"Contrasting methylation\nacross families"	0.126077898	758
"Conserved methylation\namongst tubeworms"	0.731315763	758
"Conserved methylation\nacross families"	0.771032498	758
"Contrasting methylation\namongst tubeworms"	0.034332097	758
"Contrasting methylation\nacross families"	0.129709159	759
"Conserved methylation\namongst tubeworms"	0.74230633	759
"Conserved methylation\nacross families"	0.747332071	759
"Contrasting methylation\namongst tubeworms"	0.044080723	759
"Contrasting methylation\nacross families"	0.128743354	760
"Conserved methylation\nacross families"	0.759793871	760
"Conserved methylation\namongst tubeworms"	0.733963776	760
"Contrasting methylation\namongst tubeworms"	0.035912095	760
"Contrasting methylation\nacross families"	0.136375073	761
"Conserved methylation\namongst tubeworms"	0.744121612	761
"Conserved methylation\nacross families"	0.753414901	761
"Contrasting methylation\namongst tubeworms"	0.040753545	761
"Contrasting methylation\nacross families"	0.127641764	762
"Conserved methylation\namongst tubeworms"	0.75035462	762
"Conserved methylation\nacross families"	0.748142538	762
"Contrasting methylation\namongst tubeworms"	0.051572467	762
"Contrasting methylation\nacross families"	0.140404093	763
"Conserved methylation\namongst tubeworms"	0.710532708	763
"Conserved methylation\nacross families"	0.755531563	763
"Contrasting methylation\namongst tubeworms"	0.046612614	763
"Contrasting methylation\nacross families"	0.137168537	764
"Conserved methylation\namongst tubeworms"	0.73443107	764
"Conserved methylation\nacross families"	0.756371347	764
"Contrasting methylation\namongst tubeworms"	0.03858914	764
"Contrasting methylation\nacross families"	0.120004568	765
"Conserved methylation\namongst tubeworms"	0.735715807	765
"Conserved methylation\nacross families"	0.772456733	765
"Contrasting methylation\namongst tubeworms"	0.029126953	765
"Contrasting methylation\nacross families"	0.124507416	766
"Conserved methylation\namongst tubeworms"	0.729838678	766
"Conserved methylation\nacross families"	0.762575057	766
"Contrasting methylation\namongst tubeworms"	0.031197399	766
"Contrasting methylation\nacross families"	0.119028104	767
"Conserved methylation\namongst tubeworms"	0.73124231	767
"Conserved methylation\nacross families"	0.761783229	767
"Contrasting methylation\namongst tubeworms"	0.033632696	767
"Contrasting methylation\nacross families"	0.132507178	768
"Conserved methylation\namongst tubeworms"	0.725346193	768
"Conserved methylation\nacross families"	0.770394398	768
"Contrasting methylation\namongst tubeworms"	0.029384049	768
"Contrasting methylation\nacross families"	0.119721163	769
"Conserved methylation\namongst tubeworms"	0.720552137	769
"Conserved methylation\nacross families"	0.758899593	769
"Contrasting methylation\namongst tubeworms"	0.037100792	769
"Contrasting methylation\nacross families"	0.132052285	770
"Conserved methylation\nacross families"	0.765726571	770
"Conserved methylation\namongst tubeworms"	0.734887492	770
"Contrasting methylation\namongst tubeworms"	0.036752488	770
"Contrasting methylation\nacross families"	0.138124805	771
"Conserved methylation\namongst tubeworms"	0.731205338	771
"Conserved methylation\nacross families"	0.771429968	771
"Contrasting methylation\namongst tubeworms"	0.055117093	771
"Contrasting methylation\nacross families"	0.132145189	772
"Conserved methylation\namongst tubeworms"	0.748591082	772
"Conserved methylation\nacross families"	0.763399952	772
"Contrasting methylation\namongst tubeworms"	0.058221134	772
"Contrasting methylation\nacross families"	0.135546166	773
"Conserved methylation\namongst tubeworms"	0.739961932	773
"Conserved methylation\nacross families"	0.767580238	773
"Contrasting methylation\namongst tubeworms"	0.038279726	773
"Contrasting methylation\nacross families"	0.127064348	774
"Conserved methylation\nacross families"	0.756171106	774
"Conserved methylation\namongst tubeworms"	0.744082863	774
"Contrasting methylation\namongst tubeworms"	0.029850754	774
"Contrasting methylation\nacross families"	0.130294507	775
"Conserved methylation\namongst tubeworms"	0.725563143	775
"Conserved methylation\nacross families"	0.758551967	775
"Contrasting methylation\namongst tubeworms"	0.042549369	775
"Contrasting methylation\nacross families"	0.125080713	776
"Conserved methylation\namongst tubeworms"	0.73512375	776
"Conserved methylation\nacross families"	0.744716765	776
"Contrasting methylation\namongst tubeworms"	0.036494001	776
"Contrasting methylation\nacross families"	0.113930062	777
"Conserved methylation\namongst tubeworms"	0.735772505	777
"Conserved methylation\nacross families"	0.754874332	777
"Contrasting methylation\namongst tubeworms"	0.043866732	777
"Contrasting methylation\nacross families"	0.130541209	778
"Conserved methylation\namongst tubeworms"	0.722534791	778
"Conserved methylation\nacross families"	0.749756139	778
"Contrasting methylation\namongst tubeworms"	0.037337429	778
"Contrasting methylation\nacross families"	0.141376573	779
"Conserved methylation\nacross families"	0.767903087	779
"Conserved methylation\namongst tubeworms"	0.716097193	779
"Contrasting methylation\namongst tubeworms"	0.044649119	779
"Contrasting methylation\nacross families"	0.126987634	780
"Conserved methylation\namongst tubeworms"	0.738596663	780
"Conserved methylation\nacross families"	0.756886339	780
"Contrasting methylation\namongst tubeworms"	0.043356567	780
"Contrasting methylation\nacross families"	0.124359171	781
"Conserved methylation\namongst tubeworms"	0.750126511	781
"Conserved methylation\nacross families"	0.764146062	781
"Contrasting methylation\namongst tubeworms"	0.040497231	781
"Contrasting methylation\nacross families"	0.128232826	782
"Conserved methylation\namongst tubeworms"	0.720944808	782
"Conserved methylation\nacross families"	0.764793504	782
"Contrasting methylation\namongst tubeworms"	0.039056385	782
"Contrasting methylation\nacross families"	0.123875273	783
"Conserved methylation\namongst tubeworms"	0.738215911	783
"Conserved methylation\nacross families"	0.752352115	783
"Contrasting methylation\namongst tubeworms"	0.035402362	783
"Contrasting methylation\nacross families"	0.130324036	784
"Conserved methylation\namongst tubeworms"	0.731157488	784
"Conserved methylation\nacross families"	0.756659434	784
"Contrasting methylation\namongst tubeworms"	0.046747723	784
"Contrasting methylation\nacross families"	0.120216529	785
"Conserved methylation\namongst tubeworms"	0.740604226	785
"Conserved methylation\nacross families"	0.750533842	785
"Contrasting methylation\namongst tubeworms"	0.045971187	785
"Contrasting methylation\nacross families"	0.125039595	786
"Conserved methylation\namongst tubeworms"	0.75102177	786
"Conserved methylation\nacross families"	0.779858348	786
"Contrasting methylation\namongst tubeworms"	0.031981116	786
"Contrasting methylation\nacross families"	0.121087598	787
"Conserved methylation\namongst tubeworms"	0.726560145	787
"Conserved methylation\nacross families"	0.738853882	787
"Contrasting methylation\namongst tubeworms"	0.051058691	787
"Contrasting methylation\nacross families"	0.123862802	788
"Conserved methylation\namongst tubeworms"	0.712490072	788
"Conserved methylation\nacross families"	0.751868566	788
"Contrasting methylation\namongst tubeworms"	0.036826768	788
"Contrasting methylation\nacross families"	0.125185116	789
"Conserved methylation\nacross families"	0.746900394	789
"Conserved methylation\namongst tubeworms"	0.752496681	789
"Contrasting methylation\namongst tubeworms"	0.030969062	789
"Contrasting methylation\nacross families"	0.122201533	790
"Conserved methylation\namongst tubeworms"	0.733190577	790
"Conserved methylation\nacross families"	0.761413994	790
"Contrasting methylation\namongst tubeworms"	0.042883051	790
"Contrasting methylation\nacross families"	0.132572854	791
"Conserved methylation\nacross families"	0.754713505	791
"Conserved methylation\namongst tubeworms"	0.743040201	791
"Contrasting methylation\namongst tubeworms"	0.033717415	791
"Contrasting methylation\nacross families"	0.122897681	792
"Conserved methylation\nacross families"	0.757756487	792
"Conserved methylation\namongst tubeworms"	0.730875829	792
"Contrasting methylation\namongst tubeworms"	0.052467224	792
"Contrasting methylation\nacross families"	0.132608585	793
"Conserved methylation\namongst tubeworms"	0.737937855	793
"Conserved methylation\nacross families"	0.752205184	793
"Contrasting methylation\namongst tubeworms"	0.037323348	793
"Contrasting methylation\nacross families"	0.123965962	794
"Conserved methylation\namongst tubeworms"	0.732628026	794
"Conserved methylation\nacross families"	0.754889383	794
"Contrasting methylation\namongst tubeworms"	0.031617365	794
"Contrasting methylation\nacross families"	0.112039219	795
"Conserved methylation\namongst tubeworms"	0.740700262	795
"Conserved methylation\nacross families"	0.764783088	795
"Contrasting methylation\namongst tubeworms"	0.037567811	795
"Contrasting methylation\nacross families"	0.12482387	796
"Conserved methylation\namongst tubeworms"	0.734045139	796
"Conserved methylation\nacross families"	0.759795551	796
"Contrasting methylation\namongst tubeworms"	0.045214441	796
"Contrasting methylation\nacross families"	0.120358312	797
"Conserved methylation\namongst tubeworms"	0.735478041	797
"Conserved methylation\nacross families"	0.747041498	797
"Contrasting methylation\namongst tubeworms"	0.030616124	797
"Contrasting methylation\nacross families"	0.130887096	798
"Conserved methylation\nacross families"	0.770225038	798
"Conserved methylation\namongst tubeworms"	0.759542345	798
"Contrasting methylation\namongst tubeworms"	0.038377655	798
"Conserved methylation\namongst tubeworms"	0.729577328	799
"Conserved methylation\nacross families"	0.758179454	799
"Contrasting methylation\nacross families"	0.120983886	799
"Contrasting methylation\namongst tubeworms"	0.029548556	799
"Contrasting methylation\nacross families"	0.137996893	800
"Conserved methylation\namongst tubeworms"	0.739573548	800
"Conserved methylation\nacross families"	0.760459632	800
"Contrasting methylation\namongst tubeworms"	0.035218325	800
"Contrasting methylation\nacross families"	0.140401981	801
"Conserved methylation\namongst tubeworms"	0.73374092	801
"Conserved methylation\nacross families"	0.75174456	801
"Contrasting methylation\namongst tubeworms"	0.02291327	801
"Contrasting methylation\nacross families"	0.143187541	802
"Conserved methylation\nacross families"	0.756864701	802
"Conserved methylation\namongst tubeworms"	0.741690514	802
"Contrasting methylation\namongst tubeworms"	0.022914148	802
"Contrasting methylation\nacross families"	0.126746227	803
"Conserved methylation\namongst tubeworms"	0.737923382	803
"Conserved methylation\nacross families"	0.76052736	803
"Contrasting methylation\namongst tubeworms"	0.027543435	803
"Contrasting methylation\nacross families"	0.122332477	804
"Conserved methylation\namongst tubeworms"	0.741714095	804
"Conserved methylation\nacross families"	0.744557245	804
"Contrasting methylation\namongst tubeworms"	0.033703461	804
"Contrasting methylation\nacross families"	0.129036757	805
"Conserved methylation\namongst tubeworms"	0.742954672	805
"Conserved methylation\nacross families"	0.75935676	805
"Contrasting methylation\namongst tubeworms"	0.043073528	805
"Contrasting methylation\nacross families"	0.126259108	806
"Conserved methylation\namongst tubeworms"	0.738607244	806
"Conserved methylation\nacross families"	0.767108247	806
"Contrasting methylation\namongst tubeworms"	0.03306936	806
"Contrasting methylation\nacross families"	0.111251506	807
"Conserved methylation\nacross families"	0.755791836	807
"Conserved methylation\namongst tubeworms"	0.741773191	807
"Contrasting methylation\namongst tubeworms"	0.040139032	807
"Contrasting methylation\nacross families"	0.120480587	808
"Conserved methylation\namongst tubeworms"	0.732348826	808
"Conserved methylation\nacross families"	0.756665718	808
"Contrasting methylation\namongst tubeworms"	0.044109834	808
"Contrasting methylation\nacross families"	0.127576153	809
"Conserved methylation\namongst tubeworms"	0.719530383	809
"Conserved methylation\nacross families"	0.758559498	809
"Contrasting methylation\namongst tubeworms"	0.036342599	809
"Contrasting methylation\nacross families"	0.137345759	810
"Conserved methylation\namongst tubeworms"	0.750180751	810
"Conserved methylation\nacross families"	0.768554166	810
"Contrasting methylation\namongst tubeworms"	0.030674973	810
"Contrasting methylation\nacross families"	0.132183103	811
"Conserved methylation\namongst tubeworms"	0.727429805	811
"Conserved methylation\nacross families"	0.75635664	811
"Contrasting methylation\namongst tubeworms"	0.033678796	811
"Contrasting methylation\nacross families"	0.124064975	812
"Conserved methylation\nacross families"	0.758645135	812
"Conserved methylation\namongst tubeworms"	0.721301996	812
"Contrasting methylation\namongst tubeworms"	0.03675671	812
"Contrasting methylation\nacross families"	0.136491007	813
"Conserved methylation\namongst tubeworms"	0.740481276	813
"Conserved methylation\nacross families"	0.764763025	813
"Contrasting methylation\namongst tubeworms"	0.039855742	813
"Contrasting methylation\nacross families"	0.12691042	814
"Conserved methylation\namongst tubeworms"	0.726941662	814
"Conserved methylation\nacross families"	0.750694474	814
"Contrasting methylation\namongst tubeworms"	0.049534848	814
"Contrasting methylation\nacross families"	0.133433547	815
"Conserved methylation\namongst tubeworms"	0.738925425	815
"Conserved methylation\nacross families"	0.758192715	815
"Contrasting methylation\namongst tubeworms"	0.034664785	815
"Contrasting methylation\nacross families"	0.132629319	816
"Conserved methylation\nacross families"	0.757296406	816
"Conserved methylation\namongst tubeworms"	0.739116094	816
"Contrasting methylation\namongst tubeworms"	0.042148441	816
"Contrasting methylation\nacross families"	0.123803922	817
"Conserved methylation\nacross families"	0.758020154	817
"Conserved methylation\namongst tubeworms"	0.733372457	817
"Contrasting methylation\namongst tubeworms"	0.037373406	817
"Contrasting methylation\nacross families"	0.115092494	818
"Conserved methylation\namongst tubeworms"	0.741283066	818
"Conserved methylation\nacross families"	0.753302005	818
"Contrasting methylation\namongst tubeworms"	0.040411597	818
"Contrasting methylation\nacross families"	0.118450774	819
"Conserved methylation\namongst tubeworms"	0.731093702	819
"Conserved methylation\nacross families"	0.758206356	819
"Contrasting methylation\namongst tubeworms"	0.045293089	819
"Contrasting methylation\nacross families"	0.125177296	820
"Conserved methylation\namongst tubeworms"	0.743062956	820
"Conserved methylation\nacross families"	0.756275339	820
"Contrasting methylation\namongst tubeworms"	0.034419351	820
"Contrasting methylation\nacross families"	0.135790823	821
"Conserved methylation\namongst tubeworms"	0.730266995	821
"Conserved methylation\nacross families"	0.774698449	821
"Contrasting methylation\namongst tubeworms"	0.034234237	821
"Contrasting methylation\nacross families"	0.138106509	822
"Conserved methylation\namongst tubeworms"	0.724611336	822
"Conserved methylation\nacross families"	0.771684519	822
"Contrasting methylation\namongst tubeworms"	0.035944426	822
"Contrasting methylation\nacross families"	0.132979567	823
"Conserved methylation\namongst tubeworms"	0.748487654	823
"Conserved methylation\nacross families"	0.763694613	823
"Contrasting methylation\namongst tubeworms"	0.042014318	823
"Contrasting methylation\nacross families"	0.128238988	824
"Conserved methylation\namongst tubeworms"	0.737731273	824
"Conserved methylation\nacross families"	0.75901582	824
"Contrasting methylation\namongst tubeworms"	0.029364998	824
"Contrasting methylation\nacross families"	0.122845765	825
"Conserved methylation\namongst tubeworms"	0.728719484	825
"Conserved methylation\nacross families"	0.762806465	825
"Contrasting methylation\namongst tubeworms"	0.03481587	825
"Contrasting methylation\nacross families"	0.1190365	826
"Conserved methylation\namongst tubeworms"	0.754941852	826
"Conserved methylation\nacross families"	0.752053639	826
"Contrasting methylation\namongst tubeworms"	0.03859451	826
"Contrasting methylation\nacross families"	0.123652291	827
"Conserved methylation\namongst tubeworms"	0.735054005	827
"Conserved methylation\nacross families"	0.766255124	827
"Contrasting methylation\namongst tubeworms"	0.041547292	827
"Contrasting methylation\nacross families"	0.133160097	828
"Conserved methylation\namongst tubeworms"	0.739400801	828
"Conserved methylation\nacross families"	0.763229638	828
"Contrasting methylation\namongst tubeworms"	0.027062241	828
"Contrasting methylation\nacross families"	0.127356369	829
"Conserved methylation\namongst tubeworms"	0.762751738	829
"Conserved methylation\nacross families"	0.756417789	829
"Contrasting methylation\namongst tubeworms"	0.022917024	829
"Contrasting methylation\nacross families"	0.133748277	830
"Conserved methylation\namongst tubeworms"	0.720528394	830
"Conserved methylation\nacross families"	0.752100002	830
"Contrasting methylation\namongst tubeworms"	0.049187131	830
"Contrasting methylation\nacross families"	0.127499408	831
"Conserved methylation\nacross families"	0.755643002	831
"Conserved methylation\namongst tubeworms"	0.733527163	831
"Contrasting methylation\namongst tubeworms"	0.042771167	831
"Contrasting methylation\nacross families"	0.127390477	832
"Conserved methylation\nacross families"	0.748094222	832
"Conserved methylation\namongst tubeworms"	0.740336969	832
"Contrasting methylation\namongst tubeworms"	0.025589091	832
"Contrasting methylation\nacross families"	0.124776993	833
"Conserved methylation\namongst tubeworms"	0.738698205	833
"Conserved methylation\nacross families"	0.763221335	833
"Contrasting methylation\namongst tubeworms"	0.03490758	833
"Contrasting methylation\nacross families"	0.138946157	834
"Conserved methylation\namongst tubeworms"	0.752167851	834
"Conserved methylation\nacross families"	0.773777017	834
"Contrasting methylation\namongst tubeworms"	0.047736025	834
"Contrasting methylation\nacross families"	0.113043781	835
"Conserved methylation\namongst tubeworms"	0.748696401	835
"Conserved methylation\nacross families"	0.762399735	835
"Contrasting methylation\namongst tubeworms"	0.032944178	835
"Contrasting methylation\nacross families"	0.110961438	836
"Conserved methylation\namongst tubeworms"	0.742067542	836
"Conserved methylation\nacross families"	0.758099069	836
"Contrasting methylation\namongst tubeworms"	0.046174395	836
"Contrasting methylation\nacross families"	0.125993365	837
"Conserved methylation\namongst tubeworms"	0.718942248	837
"Conserved methylation\nacross families"	0.764004592	837
"Contrasting methylation\namongst tubeworms"	0.016485304	837
"Contrasting methylation\nacross families"	0.126119962	838
"Conserved methylation\namongst tubeworms"	0.747849718	838
"Conserved methylation\nacross families"	0.765394372	838
"Contrasting methylation\namongst tubeworms"	0.031243693	838
"Contrasting methylation\nacross families"	0.136581604	839
"Conserved methylation\namongst tubeworms"	0.734901886	839
"Conserved methylation\nacross families"	0.751632194	839
"Contrasting methylation\namongst tubeworms"	0.034318904	839
"Contrasting methylation\nacross families"	0.12435756	840
"Conserved methylation\namongst tubeworms"	0.739368794	840
"Conserved methylation\nacross families"	0.760810092	840
"Contrasting methylation\namongst tubeworms"	0.037083527	840
"Contrasting methylation\nacross families"	0.115114982	841
"Conserved methylation\nacross families"	0.766898679	841
"Conserved methylation\namongst tubeworms"	0.731162131	841
"Contrasting methylation\namongst tubeworms"	0.027843718	841
"Contrasting methylation\nacross families"	0.120449783	842
"Conserved methylation\namongst tubeworms"	0.747873848	842
"Conserved methylation\nacross families"	0.771554358	842
"Contrasting methylation\namongst tubeworms"	0.038266913	842
"Contrasting methylation\nacross families"	0.121950561	843
"Conserved methylation\nacross families"	0.764326084	843
"Conserved methylation\namongst tubeworms"	0.743416284	843
"Contrasting methylation\namongst tubeworms"	0.039325218	843
"Contrasting methylation\nacross families"	0.117735393	844
"Conserved methylation\nacross families"	0.748735865	844
"Conserved methylation\namongst tubeworms"	0.737030936	844
"Contrasting methylation\namongst tubeworms"	0.033068522	844
"Contrasting methylation\nacross families"	0.133703913	845
"Conserved methylation\namongst tubeworms"	0.726085912	845
"Conserved methylation\nacross families"	0.760777774	845
"Contrasting methylation\namongst tubeworms"	0.039605337	845
"Contrasting methylation\nacross families"	0.132979353	846
"Conserved methylation\namongst tubeworms"	0.733235174	846
"Conserved methylation\nacross families"	0.743966272	846
"Contrasting methylation\namongst tubeworms"	0.053235077	846
"Contrasting methylation\nacross families"	0.131358314	847
"Conserved methylation\namongst tubeworms"	0.755028617	847
"Conserved methylation\nacross families"	0.770583378	847
"Contrasting methylation\namongst tubeworms"	0.04278466	847
"Contrasting methylation\nacross families"	0.117316972	848
"Conserved methylation\namongst tubeworms"	0.738029959	848
"Conserved methylation\nacross families"	0.758053139	848
"Contrasting methylation\namongst tubeworms"	0.028423476	848
"Contrasting methylation\nacross families"	0.131222504	849
"Conserved methylation\namongst tubeworms"	0.741177366	849
"Conserved methylation\nacross families"	0.75838845	849
"Contrasting methylation\namongst tubeworms"	0.033112195	849
"Contrasting methylation\nacross families"	0.121656766	850
"Conserved methylation\namongst tubeworms"	0.741853946	850
"Conserved methylation\nacross families"	0.752289158	850
"Contrasting methylation\namongst tubeworms"	0.029619632	850
"Contrasting methylation\nacross families"	0.116633224	851
"Conserved methylation\namongst tubeworms"	0.750694603	851
"Conserved methylation\nacross families"	0.754365681	851
"Contrasting methylation\namongst tubeworms"	0.027828965	851
"Contrasting methylation\nacross families"	0.1199793	852
"Conserved methylation\namongst tubeworms"	0.740593171	852
"Conserved methylation\nacross families"	0.75480955	852
"Contrasting methylation\namongst tubeworms"	0.042334962	852
"Contrasting methylation\nacross families"	0.119082299	853
"Conserved methylation\namongst tubeworms"	0.729758335	853
"Conserved methylation\nacross families"	0.751985102	853
"Contrasting methylation\namongst tubeworms"	0.036862212	853
"Contrasting methylation\nacross families"	0.136735946	854
"Conserved methylation\namongst tubeworms"	0.732114662	854
"Conserved methylation\nacross families"	0.763138246	854
"Contrasting methylation\namongst tubeworms"	0.0373763	854
"Contrasting methylation\nacross families"	0.129615757	855
"Conserved methylation\namongst tubeworms"	0.715960408	855
"Conserved methylation\nacross families"	0.754940721	855
"Contrasting methylation\namongst tubeworms"	0.027775575	855
"Conserved methylation\namongst tubeworms"	0.72340185	856
"Conserved methylation\nacross families"	0.757614656	856
"Contrasting methylation\nacross families"	0.13651059	856
"Contrasting methylation\namongst tubeworms"	0.028777641	856
"Contrasting methylation\nacross families"	0.132944032	857
"Conserved methylation\namongst tubeworms"	0.758068528	857
"Conserved methylation\nacross families"	0.756895148	857
"Contrasting methylation\namongst tubeworms"	0.032518966	857
"Contrasting methylation\nacross families"	0.129288749	858
"Conserved methylation\namongst tubeworms"	0.739503942	858
"Conserved methylation\nacross families"	0.759900156	858
"Contrasting methylation\namongst tubeworms"	0.045226584	858
"Conserved methylation\namongst tubeworms"	0.752456051	859
"Conserved methylation\nacross families"	0.757431583	859
"Contrasting methylation\nacross families"	0.126550487	859
"Contrasting methylation\namongst tubeworms"	0.047113872	859
"Contrasting methylation\nacross families"	0.128990399	860
"Conserved methylation\namongst tubeworms"	0.725599676	860
"Conserved methylation\nacross families"	0.768478713	860
"Contrasting methylation\namongst tubeworms"	0.035882739	860
"Contrasting methylation\nacross families"	0.122102134	861
"Conserved methylation\namongst tubeworms"	0.721952464	861
"Conserved methylation\nacross families"	0.755109651	861
"Contrasting methylation\namongst tubeworms"	0.046301286	861
"Contrasting methylation\nacross families"	0.133787692	862
"Conserved methylation\namongst tubeworms"	0.751398256	862
"Conserved methylation\nacross families"	0.743655269	862
"Contrasting methylation\namongst tubeworms"	0.038662735	862
"Contrasting methylation\nacross families"	0.129937666	863
"Conserved methylation\namongst tubeworms"	0.726369261	863
"Conserved methylation\nacross families"	0.760778084	863
"Contrasting methylation\namongst tubeworms"	0.041767883	863
"Contrasting methylation\nacross families"	0.128090639	864
"Conserved methylation\namongst tubeworms"	0.739644154	864
"Conserved methylation\nacross families"	0.762799653	864
"Contrasting methylation\namongst tubeworms"	0.042100399	864
"Contrasting methylation\nacross families"	0.127846248	865
"Conserved methylation\namongst tubeworms"	0.740872081	865
"Conserved methylation\nacross families"	0.759521087	865
"Contrasting methylation\namongst tubeworms"	0.042706885	865
"Contrasting methylation\nacross families"	0.122542867	866
"Conserved methylation\namongst tubeworms"	0.747963378	866
"Conserved methylation\nacross families"	0.761292203	866
"Contrasting methylation\namongst tubeworms"	0.040511856	866
"Contrasting methylation\nacross families"	0.128206727	867
"Conserved methylation\namongst tubeworms"	0.742424344	867
"Conserved methylation\nacross families"	0.757080941	867
"Contrasting methylation\namongst tubeworms"	0.03363198	867
"Contrasting methylation\nacross families"	0.123585489	868
"Conserved methylation\namongst tubeworms"	0.739220353	868
"Conserved methylation\nacross families"	0.756691419	868
"Contrasting methylation\namongst tubeworms"	0.040270937	868
"Contrasting methylation\nacross families"	0.125806953	869
"Conserved methylation\namongst tubeworms"	0.733667963	869
"Conserved methylation\nacross families"	0.761773668	869
"Contrasting methylation\namongst tubeworms"	0.047000861	869
"Contrasting methylation\nacross families"	0.130143006	870
"Conserved methylation\namongst tubeworms"	0.743052547	870
"Conserved methylation\nacross families"	0.755414153	870
"Contrasting methylation\namongst tubeworms"	0.038977921	870
"Contrasting methylation\nacross families"	0.118916537	871
"Conserved methylation\namongst tubeworms"	0.74173817	871
"Conserved methylation\nacross families"	0.764312304	871
"Contrasting methylation\namongst tubeworms"	0.043787871	871
"Contrasting methylation\nacross families"	0.140843376	872
"Conserved methylation\namongst tubeworms"	0.728886935	872
"Conserved methylation\nacross families"	0.747535887	872
"Contrasting methylation\namongst tubeworms"	0.027468978	872
"Contrasting methylation\nacross families"	0.129242382	873
"Conserved methylation\namongst tubeworms"	0.756591357	873
"Conserved methylation\nacross families"	0.760601998	873
"Contrasting methylation\namongst tubeworms"	0.039797376	873
"Contrasting methylation\nacross families"	0.11996188	874
"Conserved methylation\namongst tubeworms"	0.742223651	874
"Conserved methylation\nacross families"	0.762796427	874
"Contrasting methylation\namongst tubeworms"	0.04623063	874
"Contrasting methylation\nacross families"	0.12499658	875
"Conserved methylation\namongst tubeworms"	0.747041032	875
"Conserved methylation\nacross families"	0.76709187	875
"Contrasting methylation\namongst tubeworms"	0.031224886	875
"Contrasting methylation\nacross families"	0.125187665	876
"Conserved methylation\namongst tubeworms"	0.742073246	876
"Conserved methylation\nacross families"	0.760798622	876
"Contrasting methylation\namongst tubeworms"	0.04620763	876
"Contrasting methylation\nacross families"	0.120818996	877
"Conserved methylation\namongst tubeworms"	0.743938735	877
"Conserved methylation\nacross families"	0.760655582	877
"Contrasting methylation\namongst tubeworms"	0.037063612	877
"Contrasting methylation\nacross families"	0.126870278	878
"Conserved methylation\namongst tubeworms"	0.723893634	878
"Conserved methylation\nacross families"	0.766988931	878
"Contrasting methylation\namongst tubeworms"	0.030842928	878
"Contrasting methylation\nacross families"	0.135091286	879
"Conserved methylation\namongst tubeworms"	0.74618459	879
"Conserved methylation\nacross families"	0.763030654	879
"Contrasting methylation\namongst tubeworms"	0.036416692	879
"Contrasting methylation\nacross families"	0.127548044	880
"Conserved methylation\namongst tubeworms"	0.745793496	880
"Conserved methylation\nacross families"	0.76072531	880
"Contrasting methylation\namongst tubeworms"	0.041002367	880
"Contrasting methylation\nacross families"	0.128722905	881
"Conserved methylation\namongst tubeworms"	0.739414836	881
"Conserved methylation\nacross families"	0.764854335	881
"Contrasting methylation\namongst tubeworms"	0.050383754	881
"Contrasting methylation\nacross families"	0.131247266	882
"Conserved methylation\namongst tubeworms"	0.743347623	882
"Conserved methylation\nacross families"	0.751392792	882
"Contrasting methylation\namongst tubeworms"	0.035930636	882
"Contrasting methylation\nacross families"	0.131733306	883
"Conserved methylation\namongst tubeworms"	0.724312171	883
"Conserved methylation\nacross families"	0.758227169	883
"Contrasting methylation\namongst tubeworms"	0.026688395	883
"Contrasting methylation\nacross families"	0.129646234	884
"Conserved methylation\namongst tubeworms"	0.72575769	884
"Conserved methylation\nacross families"	0.754881825	884
"Contrasting methylation\namongst tubeworms"	0.044492329	884
"Contrasting methylation\nacross families"	0.129184073	885
"Conserved methylation\namongst tubeworms"	0.744822513	885
"Conserved methylation\nacross families"	0.75965504	885
"Contrasting methylation\namongst tubeworms"	0.033620887	885
