mean_binary_idx	mRNA
00	maker-ctg596_pilon-est_gff_est2genome-gene-2.0-mRNA-1
01	maker-ctg596_pilon-protein2genome-gene-0.9-mRNA-1
00	maker-ctg596_pilon-protein2genome-gene-1.0-mRNA-1
00	maker-ctg596_pilon-protein2genome-gene-1.1-mRNA-1
11	maker-ctg596_pilon-protein2genome-gene-2.1-mRNA-1
00	maker-ctg5964_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg597_pilon-augustus-gene-0.24-mRNA-1
00	maker-ctg597_pilon-augustus-gene-0.26-mRNA-1
11	maker-ctg597_pilon-augustus-gene-2.0-mRNA-1
00	maker-ctg597_pilon-augustus-gene-4.14-mRNA-1
10	maker-ctg597_pilon-augustus-gene-4.18-mRNA-1
00	maker-ctg597_pilon-protein2genome-gene-0.41-mRNA-1
00	maker-ctg597_pilon-protein2genome-gene-0.48-mRNA-1
00	maker-ctg597_pilon-protein2genome-gene-0.50-mRNA-1
01	maker-ctg597_pilon-protein2genome-gene-1.42-mRNA-1
11	maker-ctg597_pilon-protein2genome-gene-2.6-mRNA-1
11	maker-ctg597_pilon-protein2genome-gene-2.8-mRNA-1
11	maker-ctg597_pilon-protein2genome-gene-3.0-mRNA-1
01	maker-ctg597_pilon-protein2genome-gene-3.13-mRNA-1
01	maker-ctg597_pilon-protein2genome-gene-3.7-mRNA-1
00	maker-ctg597_pilon-protein2genome-gene-4.0-mRNA-1
11	maker-ctg597_pilon-protein2genome-gene-4.12-mRNA-1
00	maker-ctg597_pilon-protein2genome-gene-4.2-mRNA-1
00	maker-ctg597_pilon-protein2genome-gene-4.3-mRNA-1
00	maker-ctg597_pilon-protein2genome-gene-4.4-mRNA-1
00	maker-ctg597_pilon-protein2genome-gene-4.5-mRNA-1
00	maker-ctg5975_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg5977_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg5977_pilon-protein2genome-gene-0.1-mRNA-1
NA1	maker-ctg5978_pilon-protein2genome-gene-0.5-mRNA-1
00	maker-ctg598_pilon-augustus-gene-1.52-mRNA-1
NA1	maker-ctg598_pilon-augustus-gene-1.65-mRNA-1
00	maker-ctg598_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg598_pilon-protein2genome-gene-1.24-mRNA-1
00	maker-ctg598_pilon-protein2genome-gene-1.25-mRNA-1
00	maker-ctg598_pilon-protein2genome-gene-1.29-mRNA-1
01	maker-ctg598_pilon-protein2genome-gene-1.31-mRNA-1
11	maker-ctg598_pilon-protein2genome-gene-1.44-mRNA-1
11	maker-ctg598_pilon-protein2genome-gene-1.50-mRNA-1
11	maker-ctg599_pilon-augustus-gene-0.27-mRNA-1
11	maker-ctg599_pilon-augustus-gene-0.29-mRNA-1
00	maker-ctg599_pilon-augustus-gene-1.50-mRNA-1
11	maker-ctg599_pilon-augustus-gene-2.37-mRNA-1
11	maker-ctg599_pilon-protein2genome-gene-0.33-mRNA-1
00	maker-ctg599_pilon-protein2genome-gene-0.34-mRNA-1
00	maker-ctg599_pilon-protein2genome-gene-1.31-mRNA-1
00	maker-ctg599_pilon-protein2genome-gene-1.34-mRNA-1
00	maker-ctg599_pilon-protein2genome-gene-1.39-mRNA-1
00	maker-ctg599_pilon-protein2genome-gene-1.40-mRNA-1
00	maker-ctg599_pilon-protein2genome-gene-2.50-mRNA-1
00	maker-ctg599_pilon-protein2genome-gene-2.53-mRNA-1
00	maker-ctg599_pilon-protein2genome-gene-2.55-mRNA-1
00	maker-ctg599_pilon-protein2genome-gene-2.57-mRNA-1
01	maker-ctg599_pilon-protein2genome-gene-2.62-mRNA-1
00	maker-ctg5990_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg5999_pilon-protein2genome-gene-0.0-mRNA-1
11	maker-ctg5999_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg6_pilon-augustus-gene-6.32-mRNA-1
01	maker-ctg6_pilon-est_gff_est2genome-gene-0.0-mRNA-1
00	maker-ctg6_pilon-est_gff_est2genome-gene-7.21-mRNA-1
0NA	maker-ctg6_pilon-est_gff_est2genome-gene-8.20-mRNA-1
00	maker-ctg6_pilon-protein2genome-gene-0.1-mRNA-1
01	maker-ctg6_pilon-protein2genome-gene-0.5-mRNA-1
00	maker-ctg6_pilon-protein2genome-gene-10.0-mRNA-1
11	maker-ctg6_pilon-protein2genome-gene-10.1-mRNA-1
01	maker-ctg6_pilon-protein2genome-gene-10.7-mRNA-1
10	maker-ctg6_pilon-protein2genome-gene-2.18-mRNA-1
01	maker-ctg6_pilon-protein2genome-gene-2.24-mRNA-1
01	maker-ctg6_pilon-protein2genome-gene-2.34-mRNA-1
01	maker-ctg6_pilon-protein2genome-gene-2.9-mRNA-1
00	maker-ctg6_pilon-protein2genome-gene-3.23-mRNA-1
01	maker-ctg6_pilon-protein2genome-gene-3.29-mRNA-1
11	maker-ctg6_pilon-protein2genome-gene-3.30-mRNA-1
01	maker-ctg6_pilon-protein2genome-gene-3.34-mRNA-1
11	maker-ctg6_pilon-protein2genome-gene-4.32-mRNA-1
11	maker-ctg6_pilon-protein2genome-gene-4.35-mRNA-1
11	maker-ctg6_pilon-protein2genome-gene-5.4-mRNA-1
00	maker-ctg6_pilon-protein2genome-gene-6.33-mRNA-1
00	maker-ctg6_pilon-protein2genome-gene-6.39-mRNA-1
00	maker-ctg6_pilon-protein2genome-gene-6.41-mRNA-1
00	maker-ctg6_pilon-protein2genome-gene-6.42-mRNA-1
00	maker-ctg6_pilon-protein2genome-gene-6.43-mRNA-1
11	maker-ctg6_pilon-protein2genome-gene-7.29-mRNA-1
00	maker-ctg6_pilon-protein2genome-gene-7.32-mRNA-1
11	maker-ctg6_pilon-protein2genome-gene-7.35-mRNA-1
11	maker-ctg6_pilon-protein2genome-gene-7.40-mRNA-1
01	maker-ctg6_pilon-protein2genome-gene-7.42-mRNA-1
11	maker-ctg6_pilon-protein2genome-gene-8.21-mRNA-1
11	maker-ctg6_pilon-protein2genome-gene-8.34-mRNA-1
00	maker-ctg6_pilon-protein2genome-gene-9.0-mRNA-1
01	maker-ctg60_pilon-augustus-gene-1.25-mRNA-1
00	maker-ctg60_pilon-augustus-gene-2.9-mRNA-1
11	maker-ctg60_pilon-augustus-gene-4.14-mRNA-1
00	maker-ctg60_pilon-augustus-gene-5.102-mRNA-1
00	maker-ctg60_pilon-augustus-gene-5.90-mRNA-1
00	maker-ctg60_pilon-protein2genome-gene-0.10-mRNA-1
11	maker-ctg60_pilon-protein2genome-gene-0.28-mRNA-1
11	maker-ctg60_pilon-protein2genome-gene-0.30-mRNA-1
11	maker-ctg60_pilon-protein2genome-gene-1.28-mRNA-1
00	maker-ctg60_pilon-protein2genome-gene-1.47-mRNA-1
00	maker-ctg60_pilon-protein2genome-gene-1.57-mRNA-1
00	maker-ctg60_pilon-protein2genome-gene-1.58-mRNA-1
11	maker-ctg60_pilon-protein2genome-gene-1.70-mRNA-1
11	maker-ctg60_pilon-protein2genome-gene-1.72-mRNA-1
1NA	maker-ctg60_pilon-protein2genome-gene-2.0-mRNA-1
11	maker-ctg60_pilon-protein2genome-gene-2.2-mRNA-1
01	maker-ctg60_pilon-protein2genome-gene-2.6-mRNA-1
11	maker-ctg60_pilon-protein2genome-gene-2.8-mRNA-1
00	maker-ctg60_pilon-protein2genome-gene-3.18-mRNA-1
00	maker-ctg60_pilon-protein2genome-gene-3.19-mRNA-1
00	maker-ctg60_pilon-protein2genome-gene-3.24-mRNA-1
00	maker-ctg60_pilon-protein2genome-gene-3.25-mRNA-1
11	maker-ctg60_pilon-protein2genome-gene-4.11-mRNA-1
11	maker-ctg60_pilon-protein2genome-gene-4.7-mRNA-1
11	maker-ctg60_pilon-protein2genome-gene-4.8-mRNA-1
11	maker-ctg60_pilon-protein2genome-gene-5.32-mRNA-1
00	maker-ctg60_pilon-protein2genome-gene-5.47-mRNA-1
00	maker-ctg60_pilon-protein2genome-gene-5.50-mRNA-1
00	maker-ctg60_pilon-protein2genome-gene-5.60-mRNA-1
00	maker-ctg60_pilon-protein2genome-gene-5.63-mRNA-1
00	maker-ctg60_pilon-protein2genome-gene-5.65-mRNA-1
00	maker-ctg60_pilon-protein2genome-gene-5.68-mRNA-1
11	maker-ctg60_pilon-protein2genome-gene-5.80-mRNA-1
00	maker-ctg600_pilon-augustus-gene-1.0-mRNA-1
00	maker-ctg600_pilon-augustus-gene-1.1-mRNA-1
00	maker-ctg600_pilon-augustus-gene-2.8-mRNA-1
10	maker-ctg600_pilon-augustus-gene-4.2-mRNA-1
00	maker-ctg600_pilon-augustus-gene-4.3-mRNA-1
00	maker-ctg600_pilon-est_gff_est2genome-gene-2.9-mRNA-1
00	maker-ctg600_pilon-est_gff_est2genome-gene-4.5-mRNA-1
0NA	maker-ctg600_pilon-est_gff_est2genome-gene-4.6-mRNA-1
00	maker-ctg600_pilon-est_gff_est2genome-gene-4.7-mRNA-1
00	maker-ctg600_pilon-protein2genome-gene-0.5-mRNA-1
00	maker-ctg600_pilon-protein2genome-gene-2.6-mRNA-1
00	maker-ctg600_pilon-protein2genome-gene-4.32-mRNA-1
01	maker-ctg600_pilon-protein2genome-gene-4.34-mRNA-1
00	maker-ctg600_pilon-protein2genome-gene-4.41-mRNA-1
01	maker-ctg601_pilon-augustus-gene-0.12-mRNA-1
01	maker-ctg601_pilon-augustus-gene-0.8-mRNA-1
11	maker-ctg601_pilon-augustus-gene-1.19-mRNA-1
11	maker-ctg601_pilon-augustus-gene-2.8-mRNA-1
00	maker-ctg601_pilon-est_gff_est2genome-gene-2.39-mRNA-1
01	maker-ctg601_pilon-est2genome-gene-2.40-mRNA-1
01	maker-ctg601_pilon-protein2genome-gene-0.16-mRNA-1
11	maker-ctg601_pilon-protein2genome-gene-1.40-mRNA-1
11	maker-ctg601_pilon-protein2genome-gene-1.41-mRNA-1
00	maker-ctg601_pilon-protein2genome-gene-2.1-mRNA-1
00	maker-ctg6025_pilon-protein2genome-gene-0.2-mRNA-1
01	maker-ctg603_pilon-est2genome-gene-0.35-mRNA-1
00	maker-ctg603_pilon-protein2genome-gene-0.24-mRNA-1
00	maker-ctg603_pilon-protein2genome-gene-0.29-mRNA-1
00	maker-ctg603_pilon-protein2genome-gene-1.19-mRNA-1
00	maker-ctg603_pilon-protein2genome-gene-1.22-mRNA-1
00	maker-ctg603_pilon-protein2genome-gene-1.23-mRNA-1
01	maker-ctg603_pilon-protein2genome-gene-1.27-mRNA-1
10	maker-ctg603_pilon-protein2genome-gene-2.24-mRNA-1
00	maker-ctg603_pilon-protein2genome-gene-2.28-mRNA-1
00	maker-ctg603_pilon-protein2genome-gene-2.29-mRNA-1
00	maker-ctg603_pilon-protein2genome-gene-2.30-mRNA-1
00	maker-ctg604_pilon-est_gff_est2genome-gene-1.44-mRNA-1
11	maker-ctg604_pilon-protein2genome-gene-1.45-mRNA-1
00	maker-ctg604_pilon-protein2genome-gene-1.48-mRNA-1
00	maker-ctg6041_pilon-est_gff_est2genome-gene-0.1-mRNA-1
00	maker-ctg6041_pilon-est2genome-gene-0.0-mRNA-1
00	maker-ctg6044_pilon-est_gff_est2genome-gene-0.0-mRNA-1
01	maker-ctg605_pilon-protein2genome-gene-1.0-mRNA-1
11	maker-ctg605_pilon-protein2genome-gene-1.14-mRNA-1
11	maker-ctg605_pilon-protein2genome-gene-1.15-mRNA-1
01	maker-ctg605_pilon-protein2genome-gene-1.16-mRNA-1
00	maker-ctg605_pilon-protein2genome-gene-1.20-mRNA-1
NA1	maker-ctg605_pilon-protein2genome-gene-1.21-mRNA-1
11	maker-ctg6056_pilon-augustus-gene-0.12-mRNA-1
NA1	maker-ctg6056_pilon-augustus-gene-0.14-mRNA-1
NA1	maker-ctg6056_pilon-est_gff_est2genome-gene-0.18-mRNA-1
NA0	maker-ctg6059_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg606_pilon-augustus-gene-2.17-mRNA-1
00	maker-ctg606_pilon-est_gff_est2genome-gene-3.51-mRNA-1
11	maker-ctg606_pilon-protein2genome-gene-0.20-mRNA-1
01	maker-ctg606_pilon-protein2genome-gene-0.25-mRNA-1
11	maker-ctg606_pilon-protein2genome-gene-1.0-mRNA-1
00	maker-ctg606_pilon-protein2genome-gene-1.3-mRNA-1
00	maker-ctg606_pilon-protein2genome-gene-3.27-mRNA-1
11	maker-ctg606_pilon-protein2genome-gene-3.28-mRNA-1
00	maker-ctg606_pilon-protein2genome-gene-3.30-mRNA-1
00	maker-ctg606_pilon-protein2genome-gene-3.31-mRNA-1
00	maker-ctg606_pilon-protein2genome-gene-3.32-mRNA-1
11	maker-ctg606_pilon-protein2genome-gene-3.33-mRNA-1
00	maker-ctg606_pilon-protein2genome-gene-3.36-mRNA-1
00	maker-ctg606_pilon-protein2genome-gene-3.38-mRNA-1
00	maker-ctg606_pilon-protein2genome-gene-3.39-mRNA-1
00	maker-ctg6061_pilon-protein2genome-gene-0.0-mRNA-1
11	maker-ctg607_pilon-augustus-gene-1.34-mRNA-1
00	maker-ctg607_pilon-est2genome-gene-1.0-mRNA-1
00	maker-ctg607_pilon-protein2genome-gene-0.16-mRNA-1
11	maker-ctg607_pilon-protein2genome-gene-0.3-mRNA-1
00	maker-ctg607_pilon-protein2genome-gene-0.6-mRNA-1
11	maker-ctg607_pilon-protein2genome-gene-0.7-mRNA-1
11	maker-ctg607_pilon-protein2genome-gene-1.38-mRNA-1
11	maker-ctg607_pilon-protein2genome-gene-1.42-mRNA-1
01	maker-ctg607_pilon-protein2genome-gene-1.54-mRNA-1
11	maker-ctg608_pilon-est_gff_est2genome-gene-1.10-mRNA-1
00	maker-ctg608_pilon-protein2genome-gene-0.20-mRNA-1
00	maker-ctg608_pilon-protein2genome-gene-0.21-mRNA-1
00	maker-ctg608_pilon-protein2genome-gene-0.22-mRNA-1
11	maker-ctg608_pilon-protein2genome-gene-0.23-mRNA-1
01	maker-ctg608_pilon-protein2genome-gene-1.1-mRNA-1
00	maker-ctg608_pilon-protein2genome-gene-2.16-mRNA-1
00	maker-ctg608_pilon-protein2genome-gene-2.22-mRNA-1
00	maker-ctg608_pilon-protein2genome-gene-2.23-mRNA-1
00	maker-ctg608_pilon-protein2genome-gene-2.24-mRNA-1
00	maker-ctg608_pilon-protein2genome-gene-2.25-mRNA-1
00	maker-ctg608_pilon-protein2genome-gene-2.27-mRNA-1
01	maker-ctg608_pilon-protein2genome-gene-2.28-mRNA-1
00	maker-ctg608_pilon-protein2genome-gene-2.29-mRNA-1
00	maker-ctg608_pilon-protein2genome-gene-2.32-mRNA-1
01	maker-ctg609_pilon-est_gff_est2genome-gene-1.0-mRNA-1
00	maker-ctg609_pilon-protein2genome-gene-0.50-mRNA-1
00	maker-ctg609_pilon-protein2genome-gene-0.51-mRNA-1
00	maker-ctg609_pilon-protein2genome-gene-0.52-mRNA-1
00	maker-ctg609_pilon-protein2genome-gene-0.63-mRNA-1
00	maker-ctg609_pilon-protein2genome-gene-0.64-mRNA-1
11	maker-ctg609_pilon-protein2genome-gene-1.10-mRNA-1
00	maker-ctg609_pilon-protein2genome-gene-1.15-mRNA-1
01	maker-ctg609_pilon-protein2genome-gene-1.17-mRNA-1
00	maker-ctg61_pilon-augustus-gene-5.48-mRNA-1
NA1	maker-ctg61_pilon-protein2genome-gene-0.0-mRNA-1
01	maker-ctg61_pilon-protein2genome-gene-0.12-mRNA-1
01	maker-ctg61_pilon-protein2genome-gene-0.14-mRNA-1
11	maker-ctg61_pilon-protein2genome-gene-0.3-mRNA-1
01	maker-ctg61_pilon-protein2genome-gene-0.5-mRNA-1
11	maker-ctg61_pilon-protein2genome-gene-1.16-mRNA-1
1NA	maker-ctg61_pilon-protein2genome-gene-1.17-mRNA-1
11	maker-ctg61_pilon-protein2genome-gene-2.0-mRNA-1
01	maker-ctg61_pilon-protein2genome-gene-3.18-mRNA-1
00	maker-ctg61_pilon-protein2genome-gene-3.19-mRNA-1
00	maker-ctg61_pilon-protein2genome-gene-3.20-mRNA-1
01	maker-ctg61_pilon-protein2genome-gene-3.22-mRNA-1
00	maker-ctg61_pilon-protein2genome-gene-3.23-mRNA-1
01	maker-ctg61_pilon-protein2genome-gene-3.7-mRNA-1
00	maker-ctg61_pilon-protein2genome-gene-4.22-mRNA-1
0NA	maker-ctg61_pilon-protein2genome-gene-5.32-mRNA-1
00	maker-ctg61_pilon-protein2genome-gene-5.37-mRNA-1
00	maker-ctg61_pilon-protein2genome-gene-5.39-mRNA-1
11	maker-ctg61_pilon-protein2genome-gene-5.46-mRNA-1
00	maker-ctg610_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg610_pilon-protein2genome-gene-0.2-mRNA-1
00	maker-ctg610_pilon-protein2genome-gene-0.3-mRNA-1
00	maker-ctg610_pilon-protein2genome-gene-0.4-mRNA-1
00	maker-ctg610_pilon-protein2genome-gene-0.5-mRNA-1
00	maker-ctg610_pilon-protein2genome-gene-1.1-mRNA-1
00	maker-ctg610_pilon-protein2genome-gene-1.2-mRNA-1
00	maker-ctg610_pilon-protein2genome-gene-1.6-mRNA-1
00	maker-ctg610_pilon-protein2genome-gene-1.7-mRNA-1
00	maker-ctg610_pilon-protein2genome-gene-1.9-mRNA-1
11	maker-ctg610_pilon-protein2genome-gene-2.12-mRNA-1
11	maker-ctg610_pilon-protein2genome-gene-2.13-mRNA-1
01	maker-ctg610_pilon-protein2genome-gene-2.14-mRNA-1
01	maker-ctg610_pilon-protein2genome-gene-2.22-mRNA-1
11	maker-ctg611_pilon-augustus-gene-1.4-mRNA-1
01	maker-ctg611_pilon-protein2genome-gene-1.73-mRNA-1
00	maker-ctg611_pilon-protein2genome-gene-1.79-mRNA-1
00	maker-ctg611_pilon-protein2genome-gene-1.83-mRNA-1
00	maker-ctg611_pilon-protein2genome-gene-1.88-mRNA-1
11	maker-ctg611_pilon-protein2genome-gene-1.89-mRNA-1
00	maker-ctg611_pilon-protein2genome-gene-1.96-mRNA-1
10	maker-ctg612_pilon-augustus-gene-2.42-mRNA-1
11	maker-ctg612_pilon-augustus-gene-2.43-mRNA-1
11	maker-ctg612_pilon-augustus-gene-2.44-mRNA-1
00	maker-ctg612_pilon-est_gff_est2genome-gene-0.10-mRNA-1
00	maker-ctg612_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg612_pilon-protein2genome-gene-0.1-mRNA-1
00	maker-ctg612_pilon-protein2genome-gene-1.20-mRNA-1
01	maker-ctg612_pilon-protein2genome-gene-1.8-mRNA-1
11	maker-ctg612_pilon-protein2genome-gene-2.26-mRNA-1
01	maker-ctg612_pilon-protein2genome-gene-2.32-mRNA-1
00	maker-ctg612_pilon-protein2genome-gene-2.38-mRNA-1
00	maker-ctg613_pilon-augustus-gene-0.1-mRNA-1
11	maker-ctg613_pilon-augustus-gene-0.2-mRNA-1
00	maker-ctg613_pilon-augustus-gene-1.33-mRNA-1
00	maker-ctg613_pilon-augustus-gene-1.34-mRNA-1
00	maker-ctg613_pilon-augustus-gene-1.35-mRNA-1
00	maker-ctg613_pilon-augustus-gene-1.36-mRNA-1
00	maker-ctg613_pilon-augustus-gene-2.27-mRNA-1
00	maker-ctg613_pilon-est_gff_est2genome-gene-3.17-mRNA-1
00	maker-ctg613_pilon-protein2genome-gene-0.15-mRNA-1
01	maker-ctg613_pilon-protein2genome-gene-0.23-mRNA-1
01	maker-ctg613_pilon-protein2genome-gene-0.3-mRNA-1
00	maker-ctg613_pilon-protein2genome-gene-0.36-mRNA-1
00	maker-ctg613_pilon-protein2genome-gene-1.11-mRNA-1
00	maker-ctg613_pilon-protein2genome-gene-2.0-mRNA-1
00	maker-ctg613_pilon-protein2genome-gene-2.3-mRNA-1
01	maker-ctg613_pilon-protein2genome-gene-3.11-mRNA-1
01	maker-ctg613_pilon-protein2genome-gene-3.16-mRNA-1
00	maker-ctg613_pilon-protein2genome-gene-3.3-mRNA-1
NA0	maker-ctg6132_pilon-protein2genome-gene-0.4-mRNA-1
00	maker-ctg6132_pilon-protein2genome-gene-0.5-mRNA-1
00	maker-ctg614_pilon-augustus-gene-1.43-mRNA-1
00	maker-ctg614_pilon-augustus-gene-1.52-mRNA-1
00	maker-ctg614_pilon-est_gff_est2genome-gene-1.53-mRNA-1
00	maker-ctg614_pilon-protein2genome-gene-0.33-mRNA-1
00	maker-ctg614_pilon-protein2genome-gene-1.121-mRNA-1
00	maker-ctg614_pilon-protein2genome-gene-1.57-mRNA-1
00	maker-ctg614_pilon-protein2genome-gene-1.73-mRNA-1
0NA	maker-ctg614_pilon-protein2genome-gene-1.84-mRNA-1
00	maker-ctg614_pilon-protein2genome-gene-1.97-mRNA-1
01	maker-ctg6146_pilon-protein2genome-gene-0.4-mRNA-1
01	maker-ctg6149_pilon-protein2genome-gene-0.2-mRNA-1
00	maker-ctg615_pilon-augustus-gene-1.30-mRNA-1
00	maker-ctg615_pilon-augustus-gene-1.31-mRNA-1
00	maker-ctg615_pilon-protein2genome-gene-0.3-mRNA-1
11	maker-ctg615_pilon-protein2genome-gene-0.6-mRNA-1
11	maker-ctg615_pilon-protein2genome-gene-0.8-mRNA-1
00	maker-ctg615_pilon-protein2genome-gene-0.9-mRNA-1
00	maker-ctg615_pilon-protein2genome-gene-1.0-mRNA-1
01	maker-ctg615_pilon-protein2genome-gene-1.17-mRNA-1
00	maker-ctg615_pilon-protein2genome-gene-1.3-mRNA-1
00	maker-ctg615_pilon-protein2genome-gene-1.5-mRNA-1
11	maker-ctg615_pilon-protein2genome-gene-1.8-mRNA-1
00	maker-ctg615_pilon-protein2genome-gene-2.12-mRNA-1
00	maker-ctg615_pilon-protein2genome-gene-2.13-mRNA-1
0NA	maker-ctg615_pilon-protein2genome-gene-2.16-mRNA-1
00	maker-ctg616_pilon-est_gff_blastn-gene-2.2-mRNA-1
00	maker-ctg616_pilon-est_gff_est2genome-gene-2.0-mRNA-1
00	maker-ctg616_pilon-est_gff_est2genome-gene-2.1-mRNA-1
00	maker-ctg616_pilon-est_gff_est2genome-gene-2.3-mRNA-1
11	maker-ctg616_pilon-protein2genome-gene-0.0-mRNA-1
11	maker-ctg616_pilon-protein2genome-gene-0.24-mRNA-1
00	maker-ctg616_pilon-protein2genome-gene-0.25-mRNA-1
01	maker-ctg616_pilon-protein2genome-gene-0.6-mRNA-1
01	maker-ctg616_pilon-protein2genome-gene-1.15-mRNA-1
01	maker-ctg616_pilon-protein2genome-gene-1.34-mRNA-1
11	maker-ctg616_pilon-protein2genome-gene-1.39-mRNA-1
11	maker-ctg616_pilon-protein2genome-gene-1.47-mRNA-1
01	maker-ctg616_pilon-protein2genome-gene-1.55-mRNA-1
11	maker-ctg616_pilon-protein2genome-gene-2.32-mRNA-1
00	maker-ctg616_pilon-protein2genome-gene-2.39-mRNA-1
00	maker-ctg616_pilon-protein2genome-gene-2.40-mRNA-1
00	maker-ctg616_pilon-protein2genome-gene-2.41-mRNA-1
00	maker-ctg616_pilon-protein2genome-gene-2.47-mRNA-1
00	maker-ctg616_pilon-protein2genome-gene-2.58-mRNA-1
00	maker-ctg616_pilon-protein2genome-gene-2.59-mRNA-1
00	maker-ctg616_pilon-protein2genome-gene-2.60-mRNA-1
01	maker-ctg617_pilon-protein2genome-gene-0.10-mRNA-1
01	maker-ctg617_pilon-protein2genome-gene-1.41-mRNA-1
11	maker-ctg617_pilon-protein2genome-gene-1.58-mRNA-1
00	maker-ctg617_pilon-protein2genome-gene-2.36-mRNA-1
00	maker-ctg617_pilon-protein2genome-gene-2.41-mRNA-1
00	maker-ctg617_pilon-protein2genome-gene-2.54-mRNA-1
00	maker-ctg617_pilon-protein2genome-gene-2.58-mRNA-1
00	maker-ctg617_pilon-protein2genome-gene-2.61-mRNA-1
00	maker-ctg6171_pilon-est_gff_blastn-gene-0.0-mRNA-1
00	maker-ctg6173_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg6173_pilon-protein2genome-gene-0.1-mRNA-1
11	maker-ctg618_pilon-augustus-gene-0.44-mRNA-1
00	maker-ctg618_pilon-augustus-gene-1.43-mRNA-1
11	maker-ctg618_pilon-protein2genome-gene-0.11-mRNA-1
11	maker-ctg618_pilon-protein2genome-gene-0.17-mRNA-1
01	maker-ctg618_pilon-protein2genome-gene-1.102-mRNA-1
11	maker-ctg618_pilon-protein2genome-gene-1.110-mRNA-1
00	maker-ctg618_pilon-protein2genome-gene-1.112-mRNA-1
NA1	maker-ctg618_pilon-protein2genome-gene-1.125-mRNA-1
11	maker-ctg618_pilon-protein2genome-gene-1.65-mRNA-1
01	maker-ctg618_pilon-protein2genome-gene-1.68-mRNA-1
01	maker-ctg618_pilon-protein2genome-gene-1.77-mRNA-1
11	maker-ctg618_pilon-protein2genome-gene-1.78-mRNA-1
11	maker-ctg618_pilon-protein2genome-gene-1.80-mRNA-1
00	maker-ctg618_pilon-protein2genome-gene-1.97-mRNA-1
0NA	maker-ctg6180_pilon-protein2genome-gene-0.0-mRNA-1
00	maker-ctg6187_pilon-protein2genome-gene-0.0-mRNA-1
11	maker-ctg619_pilon-augustus-gene-0.37-mRNA-1
01	maker-ctg619_pilon-augustus-gene-1.26-mRNA-1
11	maker-ctg619_pilon-augustus-gene-2.21-mRNA-1
01	maker-ctg619_pilon-augustus-gene-5.29-mRNA-1
11	maker-ctg619_pilon-augustus-gene-5.36-mRNA-1
00	maker-ctg619_pilon-est_gff_est2genome-gene-2.19-mRNA-1
11	maker-ctg619_pilon-est2genome-gene-0.46-mRNA-1
01	maker-ctg619_pilon-protein2genome-gene-0.3-mRNA-1
01	maker-ctg619_pilon-protein2genome-gene-1.32-mRNA-1
01	maker-ctg619_pilon-protein2genome-gene-1.42-mRNA-1
11	maker-ctg619_pilon-protein2genome-gene-1.44-mRNA-1
00	maker-ctg619_pilon-protein2genome-gene-1.45-mRNA-1
11	maker-ctg619_pilon-protein2genome-gene-2.29-mRNA-1
11	maker-ctg619_pilon-protein2genome-gene-2.35-mRNA-1
00	maker-ctg619_pilon-protein2genome-gene-2.36-mRNA-1
00	maker-ctg619_pilon-protein2genome-gene-3.34-mRNA-1
00	maker-ctg619_pilon-protein2genome-gene-4.1-mRNA-1
00	maker-ctg619_pilon-protein2genome-gene-4.2-mRNA-1
01	maker-ctg619_pilon-protein2genome-gene-6.0-mRNA-1
01	maker-ctg619_pilon-protein2genome-gene-6.14-mRNA-1
00	maker-ctg6190_pilon-protein2genome-gene-0.7-mRNA-1
00	maker-ctg62_pilon-augustus-gene-1.0-mRNA-1
00	maker-ctg62_pilon-augustus-gene-1.2-mRNA-1
NA0	maker-ctg62_pilon-augustus-gene-5.3-mRNA-1
00	maker-ctg62_pilon-est_gff_est2genome-gene-0.26-mRNA-1
00	maker-ctg62_pilon-protein2genome-gene-0.10-mRNA-1
00	maker-ctg62_pilon-protein2genome-gene-0.11-mRNA-1
00	maker-ctg62_pilon-protein2genome-gene-0.13-mRNA-1
00	maker-ctg62_pilon-protein2genome-gene-0.5-mRNA-1
00	maker-ctg62_pilon-protein2genome-gene-0.6-mRNA-1
00	maker-ctg62_pilon-protein2genome-gene-0.9-mRNA-1
00	maker-ctg62_pilon-protein2genome-gene-2.0-mRNA-1
01	maker-ctg62_pilon-protein2genome-gene-2.1-mRNA-1
00	maker-ctg62_pilon-protein2genome-gene-2.6-mRNA-1
00	maker-ctg62_pilon-protein2genome-gene-2.7-mRNA-1
00	maker-ctg62_pilon-protein2genome-gene-3.2-mRNA-1
00	maker-ctg62_pilon-protein2genome-gene-3.4-mRNA-1
00	maker-ctg62_pilon-protein2genome-gene-4.0-mRNA-1
00	maker-ctg62_pilon-protein2genome-gene-4.2-mRNA-1
00	maker-ctg62_pilon-protein2genome-gene-4.7-mRNA-1
